Acceleration_0,Acceleration_1,Acceleration_2,Pulling,Velocity
 319.41, 311.93, 305.82, 22.56,0.46
 319.73, 311.93, 305.85, 70.92,0.31
 319.62, 311.69, 306.01, 32.23,-0.08
 319.75, 311.55, 306.10, 54.80,-0.38
 319.58, 311.55, 306.04, 41.90,-0.77
 319.51, 311.57, 305.99, 41.90,-0.99
 319.47, 311.61, 305.81, 51.58,-1.07
 319.46, 311.68, 305.69, 0.00,-0.69
 319.37, 311.74, 305.58, 32.23,-0.61
 319.32, 311.74, 305.65, 16.12,-0.46
 319.27, 311.76, 305.65, 25.79,-0.38
 319.31, 311.82, 305.62, 61.25,-0.07
 319.34, 311.81, 305.64, 12.89,0.07
 319.80, 311.85, 305.71, 29.01,0.15
 319.16, 311.93, 305.54, 109.60,0.07
 319.19, 312.02, 305.45, 0.00,-0.31
 319.06, 312.01, 305.54, 19.34,-0.61
 319.40, 312.04, 305.51, 35.46,-0.92
 319.06, 311.87, 305.70, 51.58,-1.07
 318.86, 312.18, 305.25, 38.68,0.24
 319.10, 312.15, 305.60, 51.58,0.30
 319.00, 312.19, 305.52, 3.22,0.46
 318.90, 312.57, 304.92, 25.79,-0.15
 318.52, 312.04, 304.73, 54.80,0.46
 317.75, 311.79, 304.72, 41.90,4.76
 317.69, 311.86, 304.18, 103.15,8.43
 317.55, 311.76, 304.40, 112.82,14.56
 315.99, 310.83, 305.81, 58.02,20.93
 316.83, 309.64, 305.58, 67.69,31.21
 317.63, 309.99, 303.31, 80.59,12.18
 316.07, 310.15, 302.90, 51.58,-8.28
 315.81, 309.94, 304.25, 38.68,25.99
 317.77, 309.02, 303.88, 154.73,51.67
 316.78, 308.96, 304.62, 109.60,42.62
 316.06, 308.61, 304.36, 87.03,32.35
 315.68, 308.59, 304.47, 61.25,28.36
 316.60, 312.35, 301.55, 380.37,25.07
 316.13, 309.00, 304.79, 6.45,22.31
 315.10, 307.90, 305.68, 90.26,19.55
 315.05, 307.39, 305.88, 29.01,14.03
 315.35, 307.95, 306.42, 64.47,11.12
 315.54, 307.54, 306.19, 16.12,8.66
 315.81, 307.07, 306.46, 51.58,6.51
 315.62, 307.07, 306.81, 64.47,4.75
 315.34, 306.57, 306.59, 35.46,1.61
 315.78, 306.89, 306.58, 90.26,0.46
 315.54, 306.85, 306.56, 54.80,0.00
 315.34, 306.70, 306.53, 67.69,-0.07
 315.35, 306.70, 306.58, 638.24,0.00
 315.27, 306.91, 306.67, 87.03,-0.07
 315.30, 306.85, 306.40, 0.00,0.00
 315.51, 307.09, 306.31, 29.01,-0.08
 315.47, 307.60, 306.13, 61.25,-0.07
 315.01, 307.77, 305.80, 67.69,0.00
 315.79, 306.75, 306.04, 64.47,-0.08
 315.54, 307.18, 306.08, 67.69,0.00
 315.40, 307.60, 305.66, 64.47,0.08
 316.03, 307.74, 305.58, 70.92,0.00
 315.71, 307.68, 305.88, 64.47,0.07
 315.30, 307.75, 306.11, 70.92,0.00
 315.77, 308.07, 305.66, 64.47,0.00
 315.25, 308.32, 305.34, 74.14,0.00
 315.12, 308.43, 305.68, 77.36,0.08
 315.12, 308.42, 305.88, 51.58,0.00
 315.64, 308.69, 305.82, 219.19,0.00
 315.90, 308.50, 305.80, 77.36,0.00
 315.42, 308.83, 305.79, 35.46,0.00
 315.88, 308.67, 305.03, 58.02,0.00
 315.88, 308.81, 305.15, 67.69,0.00
 315.61, 308.86, 304.95, 0.00,-0.08
 315.44, 308.84, 304.87, 51.58,0.00
 315.52, 308.79, 304.82, 67.69,-0.07
 315.45, 308.77, 304.81, 51.58,0.00
 315.27, 308.85, 304.82, 99.93,-0.08
 315.60, 308.78, 304.86, 596.34,0.00
 315.73, 308.69, 304.66, 61.25,0.00
 315.69, 308.83, 304.92, 64.47,0.00
 315.54, 308.78, 305.00, 74.14,0.00
 315.64, 308.93, 305.27, 70.92,0.00
 315.60, 308.93, 305.19, 41.90,0.00
 315.69, 308.76, 305.21, 38.68,0.00
 315.62, 308.80, 305.34, 64.47,0.08
 315.49, 308.78, 305.16, 77.36,0.00
 315.64, 308.69, 304.92, 64.47,0.00
 315.54, 308.79, 304.99, 70.92,0.00
 315.38, 308.12, 305.26, 0.00,0.00
 315.44, 308.36, 305.06, 74.14,0.00
 315.55, 308.69, 305.02, 32.23,0.00
 315.57, 308.56, 304.85, 90.26,0.00
